Serial Number,Assessed Value,Sale Amount,Sales Ratio,Residential Type
19084,208600.0,346500.0,0.602,Single Family
2020216,233700.0,381000.0,0.6133,Single Family
150162,153210.0,220000.0,0.696409091,Single Family
80190,93450.0,103000.0,0.907281553,Condo
130308,206700.0,285000.0,0.725263158,Single Family
200294,207890.0,385000.0,0.5399,Single Family
13061,236180.0,15000.0,15.74533333,Single Family
181508,60830.0,67350.0,0.9031,Single Family
130086,160650.0,234500.0,0.685074627,Single Family
91210,175320.0,210000.0,0.834857143,Condo
150335,120890.0,155000.0,0.779935484,Single Family
160832,667100.0,1300000.0,0.513153846,Single Family
100085,0.0,359151.0,0.0,Condo
15606,342870.0,522500.0,0.656210526,Single Family
140515,110200.0,160000.0,0.68875,Single Family
80064,152320.0,138000.0,1.103768116,Single Family
100167,253390.0,318000.0,0.796823899,Single Family
150393,142660.0,129000.0,1.105891473,Single Family
160422,129870.0,254500.0,0.510294695,Two Family
80273,119140.0,109714.0,1.085914286,Single Family
170034,812700.0,975000.0,0.833538462,Single Family
20200031,164700.0,355000.0,0.4639,Single Family
110291,395500.0,170000.0,2.326470588,Two Family
140191,2041760.0,3100000.0,0.658632258,Single Family
12176,95400.0,119000.0,0.801680672,Single Family
190659,292670.0,485000.0,0.6034,Single Family
170224,276100.0,310000.0,0.8906,Single Family
60072,153720.0,224500.0,0.684721604,Single Family
18062,112630.0,173000.0,0.651,Single Family
70007,0.0,482000.0,0.0,Condo
100094,154700.0,190000.0,0.814210526,Single Family
60211,800000.0,186900.0,4.280363831,Condo
100634,204000.0,315000.0,0.647619048,Single Family
140259,100910.0,52500.0,1.922095238,Three Family
70336,144550.0,207765.0,0.695737973,Single Family
61932,112140.0,240000.0,0.46725,Two Family
143166,120120.0,45000.0,2.669333333,Single Family
200539,183680.0,326975.0,0.5617,Condo
200177,219100.0,416000.0,0.5266,Single Family
110285,409260.0,543000.0,0.753701657,Single Family
170181,1599640.0,1650000.0,0.969478788,Single Family
70346,137970.0,220103.0,0.626842887,Single Family
180326,238460.0,335000.0,0.7118,Single Family
60035,127330.0,254000.0,0.501299213,Condo
200359,104790.0,215000.0,0.4873,Single Family
160025,377860.0,575000.0,0.657147826,Single Family
70710,177240.0,268000.0,0.661343284,Condo
100013,694780.0,450000.0,1.543955556,Single Family
8257,298230.0,520000.0,0.573519231,Three Family
60198,536900.0,977500.0,0.549258312,Single Family
70208,118200.0,225000.0,0.525333333,Single Family
150550,168600.0,245000.0,0.688163265,Single Family
170392,93800.0,120000.0,0.7816,Three Family
160105,117300.0,199500.0,0.587969925,Single Family
150860,84510.0,117000.0,0.722307692,Condo
170392,266400.0,472500.0,0.563809524,Single Family
200478,302100.0,736000.0,0.4104,Single Family
140441,320210.0,1165000.0,0.274858369,Single Family
140076,157400.0,210000.0,0.74952381,Condo
180115,210700.0,363000.0,0.5804,Single Family
180258,176460.0,266000.0,0.6633,Single Family
80164,585550.0,525000.0,1.115333333,Single Family
130031,207830.0,334180.0,0.621910348,Single Family
2020544,675500.0,1438000.0,0.4697,Single Family
80128,423600.0,735000.0,0.576326531,Single Family
90068,259200.0,370000.0,0.700540541,Single Family
60002,226100.0,350000.0,0.646,Single Family
13590,100560.0,165000.0,0.609454545,Condo
121173,469070.0,780000.0,0.601371795,Single Family
140602,329490.0,430000.0,0.766255814,Single Family
130259,2209620.0,4750000.0,0.465183158,Single Family
150967,72800.0,126500.0,0.575494071,Condo
20014,136020.0,281000.0,0.484,Single Family
90436,163980.0,219000.0,0.748767123,Single Family
150651,74330.0,85000.0,0.874470588,Single Family
900206,134160.0,233000.0,0.575793991,Single Family
140223,180120.0,244500.0,0.736687117,Single Family
70207,67900.0,241250.0,0.281450777,Condo
200055,189840.0,145000.0,1.309241379,Single Family
10446,159390.0,170000.0,0.937588235,Condo
1501484,413750.0,650000.0,0.636538462,Single Family
70053,338300.0,595000.0,0.568571429,Single Family
130914,587300.0,1415000.0,0.415053004,Single Family
120116,124000.0,150000.0,0.826666667,Condo
17616,132230.0,195000.0,0.6781,Four Family
170058,179480.0,265000.0,0.677283019,Single Family
180375,143230.0,257500.0,0.5562,Single Family
170028,119070.0,185000.0,0.643621622,Single Family
130353,134200.0,133000.0,1.009022556,Single Family
90097,89110.0,31000.0,2.874516129,Single Family
140058,97900.0,71400.0,1.371148459,Single Family
60085,141050.0,325000.0,0.434,Single Family
190710,96390.0,134134.0,0.7186,Single Family
19307,119640.0,195000.0,0.6135,Single Family
200529,105070.0,203900.0,0.5153,Single Family
16278,56970.0,50000.0,1.1394,Condo
9096,173390.0,315000.0,0.550444444,Single Family
160206,116060.0,181768.0,0.638506228,Single Family
800721,267750.0,166250.0,1.610526316,Single Family
150028,472000.0,320000.0,1.475,Single Family
100016,88310.0,122500.0,0.720897959,Single Family
80063,151300.0,196000.0,0.771938776,Single Family
140223,67690.0,57000.0,1.18754386,Condo
90047,77760.0,55000.0,1.413818182,Single Family
190180,92010.0,165000.0,0.5576,Single Family
180119,132200.0,132000.0,1.0015,Single Family
101195,79600.0,26000.0,3.061538462,Condo
90313,166460.0,62018.0,2.684059467,Two Family
90165,118700.0,175000.0,0.678285714,Single Family
202504,28130.0,77000.0,0.3653,Condo
60593,42000.0,498275.0,0.084290803,Condo
20338,94500.0,160000.0,0.5906,Single Family
190141,112700.0,170000.0,0.6629,Single Family
91177,134180.0,40000.0,3.3545,Three Family
10255,145880.0,129000.0,1.130852713,Single Family
11143,125200.0,175000.0,0.715428571,Condo
100291,120440.0,159000.0,0.757484277,Single Family
200703,168800.0,349900.0,0.4824,Condo
160256,124000.0,165000.0,0.751515152,Single Family
200071,199660.0,145000.0,1.3769,Single Family
161204,106660.0,23900.0,4.462761506,Single Family
19323,74830.0,123500.0,0.6059,Single Family
1600176,173730.0,257500.0,0.674679612,Single Family
202868,66230.0,135000.0,0.4905,Condo
70833,171900.0,342500.0,0.50189781,Condo
140774,111200.0,116000.0,0.95862069,Condo
19459,258510.0,470000.0,0.55,Single Family
61016,0.0,329900.0,0.0,Condo
100092,269710.0,353400.0,0.763186191,Condo
150221,124270.0,125000.0,0.99416,Single Family
150126,221190.0,340000.0,0.650558824,Single Family
200147,307300.0,468000.0,0.6566,Single Family
130159,176120.0,255000.0,0.690666667,Single Family
140867,159950.0,233000.0,0.686480687,Single Family
70631,943110.0,1480000.0,0.637236486,Single Family
110186,179100.0,325000.0,0.551076923,Single Family
140019,275120.0,385000.0,0.714597403,Single Family
19068,328100.0,675000.0,0.4861,Single Family
190105,183910.0,283000.0,0.6499,Single Family
160113,157150.0,239900.0,0.65506461,Single Family
18041,2220000.0,2600000.0,0.8538,Single Family
110283,1459220.0,2095000.0,0.69652506,Single Family
170675,116340.0,202000.0,0.5759,Single Family
180143,298000.0,420000.0,0.7095,Single Family
140300,218000.0,332500.0,0.655639098,Single Family
160225,192700.0,248500.0,0.775452716,Single Family
171181,269480.0,555000.0,0.4855,Four Family
80016,130270.0,150000.0,0.868466667,Single Family
170368,71960.0,142000.0,0.5067,Condo
151209,58660.0,51500.0,1.139029126,Two Family
11269,751800.0,1135000.0,0.662378855,Single Family
110346,945400.0,1444000.0,0.654709141,Single Family
170266,137330.0,172000.0,0.7984,Single Family
60162,589470.0,272500.0,2.163192661,Condo
130019,166100.0,206000.0,0.80631068,Single Family
20200858,176400.0,335000.0,0.5265,Single Family
70148,172620.0,233000.0,0.740858369,Single Family
20489,443620.0,725000.0,0.6118,Single Family
180063,143500.0,300000.0,0.478333333,Single Family
170037,686400.0,790000.0,0.8688,Single Family
100028,1066310.0,127650.0,8.353388171,Single Family
180559,183890.0,282500.0,0.6509,Condo
160528,480650.0,490000.0,0.980918367,Single Family
150176,137820.0,185000.0,0.744972973,Single Family
110150,142450.0,165000.0,0.863333333,Single Family
80059,982310.0,1800000.0,0.545727778,Single Family
81087,542710.0,670000.0,0.810014925,Single Family
20316,76230.0,154250.0,0.4941,Single Family
190011,176790.0,255000.0,0.6933,Single Family
170445,76580.0,53000.0,1.4449,Single Family
80143,178970.0,270900.0,0.660649686,Single Family
100041,79600.0,101000.0,0.788118812,Condo
150057,477170.0,475000.0,1.004568421,Single Family
170832,101920.0,155000.0,0.6575,Two Family
150510,68320.0,70000.0,0.976,Two Family
190532,93170.0,160000.0,0.5823,Single Family
14144,272400.0,434000.0,0.62764977,Single Family
80046,178900.0,220000.0,0.813181818,Single Family
1900492,144910.0,260000.0,0.5573,Single Family
110263,479010.0,655000.0,0.731312977,Single Family
60189,161070.0,412000.0,0.390946602,Single Family
202854,262600.0,475000.0,0.5528,Two Family
175910,91420.0,167000.0,0.5474,Single Family
80013,111300.0,177000.0,0.628813559,Condo
131542,166590.0,2000.0,83.295,Single Family
110001,841100.0,700000.0,1.201571429,Single Family
201597,1160530.0,2233322.0,0.5196,Single Family
60163,125160.0,255000.0,0.490823529,Condo
140320,17500.0,664895.0,0.026319945,Condo
130095,245140.0,425000.0,0.5768,Single Family
80410,140630.0,161000.0,0.873478261,Single Family
150577,41670.0,55000.0,0.757636364,Condo
90034,122780.0,170000.0,0.722235294,Single Family
170202,84800.0,231900.0,0.3656,Single Family
60586,2404360.0,3100000.0,0.7756,Single Family
181955,22180.0,35500.0,0.624788732,Condo
200023,108170.0,130000.0,0.832,Single Family
200383,95200.0,203000.0,0.468965517,Single Family
800243,156870.0,193000.0,0.812797927,Single Family
80015,94970.0,140000.0,0.678357143,Single Family
20270,414260.0,667600.0,0.62052127,Single Family
190461,138400.0,284900.0,0.4858,Single Family
200511,143900.0,252000.0,0.571,Single Family
70218,89010.0,52000.0,1.711730769,Three Family
200065,136290.0,227500.0,0.599,Single Family
800047,154770.0,147000.0,1.052857143,Single Family
160051,292600.0,380000.0,0.77,Condo
15080,143820.0,209900.0,0.685183421,Single Family
190380,114380.0,175000.0,0.6536,Condo
190075,307160.0,527000.0,0.5828,Condo
70062,378430.0,367000.0,1.031144414,Single Family
200524,190960.0,268799.0,0.7104,Single Family
180200,173700.0,264000.0,0.6579,Single Family
150472,132100.0,173000.0,0.763583815,Single Family
180058,200600.0,265000.0,0.7569,Single Family
20061,167300.0,225000.0,0.7435,Two Family
1500430,133030.0,200000.0,0.66515,Single Family
80068,247090.0,380000.0,0.650236842,Single Family
200894,270620.0,590000.0,0.4586,Single Family
11012,958180.0,1200000.0,0.798483333,Single Family
130129,476270.0,595000.0,0.800453782,Single Family
170026,156100.0,175000.0,0.892,Single Family
201041,666050.0,575000.0,1.1583,Single Family
20492,201260.0,405400.0,0.4964,Condo
120930,156940.0,113000.0,1.388849558,Single Family
201276,129920.0,302000.0,0.4301,Three Family
120839,88980.0,40000.0,2.2245,Condo
167785,135960.0,170000.0,0.799764706,Single Family
80123,244990.0,335000.0,0.731313433,Single Family
120030,216400.0,455000.0,0.475604396,Single Family
190801,153350.0,251500.0,0.6097,Single Family
20034,320470.0,570000.0,0.5622,Single Family
160297,189630.0,250000.0,0.75852,Single Family
150668,116060.0,188000.0,0.617340426,Single Family
10070,117110.0,179900.0,0.650972763,Single Family
90014,204970.0,310000.0,0.661193548,Single Family
150149,55770.0,57000.0,0.978421053,Condo
130016,164360.0,170000.0,0.966823529,Single Family
12262,180300.0,30000.0,6.01,Single Family
160013,168840.0,248000.0,0.680806452,Single Family
110231,53550.0,170000.0,0.315,Single Family
160025,256200.0,394000.0,0.650253807,Two Family
80261,357070.0,395000.0,0.903974684,Single Family
9671,142970.0,55000.0,2.599454545,Three Family
160952,167700.0,265000.0,0.632830189,Single Family
100081,804430.0,740000.0,1.087067568,Single Family
190240,135240.0,216900.0,0.6235,Condo
140215,122750.0,69825.0,1.757966344,Single Family
20040,157100.0,235000.0,0.6685,Single Family
160365,69090.0,83139.0,0.831017934,Condo
110018,175700.0,107500.0,1.634418605,Single Family
150008,184540.0,290000.0,0.636344828,Single Family
1900111,179270.0,241800.0,0.7414,Single Family
80326,114400.0,190000.0,0.602105263,Single Family
1900224,103130.0,170000.0,0.6066,Single Family
120076,146670.0,199900.0,0.733716858,Single Family
160093,313650.0,450000.0,0.697,Single Family
70305,163690.0,179900.0,0.909894386,Single Family
16140,595910.0,1050000.0,0.567533333,Single Family
20000112,132370.0,220000.0,0.6016,Single Family
12034,185030.0,225000.0,0.822355556,Single Family
100518,148680.0,166000.0,0.895662651,Single Family
190291,63970.0,104000.0,0.6151,Condo
170200,61790.0,50150.0,1.232103689,Single Family
190173,140600.0,228000.0,0.6167,Single Family
180393,119760.0,160000.0,0.7485,Single Family
130140,75700.0,69900.0,1.08297568,Condo
20589,373030.0,225000.0,1.657911111,Single Family
14099,174370.0,289900.0,0.60148327,Single Family
180495,181370.0,372500.0,0.4868,Single Family
160603,272660.0,332500.0,0.820030075,Single Family
800290,136500.0,140000.0,0.975,Single Family
20637,278780.0,525000.0,0.531,Single Family
200251,144830.0,255000.0,0.5679,Single Family
13782,235330.0,280000.0,0.840464286,Two Family
18320,92340.0,100500.0,0.9188,Single Family
170210,222100.0,279000.0,0.796,Single Family
70012,143100.0,450000.0,0.318,Single Family
12058,67550.0,91000.0,0.742307692,Condo
191105,798350.0,1150000.0,0.6942,Single Family
160151,154170.0,246000.0,0.626707317,Single Family
2002077,102710.0,200000.0,0.5135,Condo
70001,128870.0,245000.0,0.526,Single Family
190953,197750.0,200000.0,0.9888,Single Family
130286,114170.0,164000.0,0.696158537,Single Family
200172,111230.0,205000.0,0.5425,Single Family
1700048,132320.0,207000.0,0.639227053,Single Family
170283,223650.0,350000.0,0.639,Single Family
14006,196700.0,277500.0,0.708828829,Single Family
110054,269500.0,198000.0,1.361111111,Two Family
200290,194670.0,600000.0,0.3244,Single Family
60729,133000.0,245000.0,0.542857143,Single Family
180087,186060.0,195000.0,0.954153846,Single Family
200119,236200.0,815000.0,0.289815951,Single Family
110021,435690.0,560000.0,0.778017857,Single Family
190200,2240000.0,2898350.0,0.7729,Single Family
90902,103890.0,9157.0,11.34541881,Single Family
14255,213430.0,288000.0,0.741076389,Single Family
130175,117250.0,96667.0,1.212926852,Single Family
80759,311800.0,426000.0,0.731924883,Single Family
100462,132800.0,115000.0,1.154782609,Three Family
61623,77770.0,187500.0,0.414773333,Single Family
19005,125020.0,224000.0,0.5581,Single Family
190047,773360.0,1180000.0,0.6554,Single Family
190662,89150.0,119900.0,0.7435,Single Family
190022,167100.0,262500.0,0.6366,Single Family
110817,146640.0,120000.0,1.222,Single Family
80008,1149220.0,1775000.0,0.647447887,Single Family
180185,178430.0,285000.0,0.626,Condo
19439,400520.0,252022.0,1.589226337,Single Family
110007,2814000.0,4100000.0,0.686341463,Single Family
150052,601550.0,775000.0,0.776193548,Single Family
171378,181250.0,255000.0,0.7107,Four Family
190957,129010.0,226000.0,0.5708,Two Family
160041,209500.0,340000.0,0.616176471,Single Family
800308,149590.0,190500.0,0.785249344,Condo
110444,196210.0,360000.0,0.545027778,Condo
140226,186900.0,78000.0,2.396153846,Single Family
190772,43350.0,80000.0,0.541875,Single Family
110096,151690.0,178000.0,0.852191011,Two Family
160286,84200.0,130000.0,0.647692308,Condo
130508,272440.0,325500.0,0.836989247,Condo
60951,35000.0,442235.0,0.079143442,Condo
160035,194300.0,90299.0,2.151740329,Single Family
100135,115800.0,95000.0,1.218947368,Single Family
200014,64160.0,73000.0,0.87890411,Three Family
120145,186200.0,120000.0,1.551666667,Single Family
1900572,276890.0,431500.0,0.6417,Two Family
201506,952140.0,1800000.0,0.5289,Single Family
70314,105560.0,150000.0,0.703733333,Single Family
130680,112210.0,102258.0,1.097322459,Single Family
11202,187400.0,273000.0,0.686446886,Single Family
20027,318300.0,499000.0,0.6378,Single Family
90477,66600.0,105000.0,0.634285714,Condo
11066,231800.0,208500.0,1.1117506,Single Family
150220,319500.0,419000.0,0.762529833,Single Family
11097,378840.0,382000.0,0.991727749,Single Family
800056,236180.0,195000.0,1.211179487,Three Family
150340,85000.0,90000.0,0.944444444,Three Family
900954,203140.0,145900.0,1.392323509,Two Family
170174,68300.0,129900.0,0.5257,Single Family
191321,167190.0,260000.0,0.643,Condo
60095,620900.0,1800000.0,0.344944444,Single Family
190269,142420.0,254900.0,0.5587,Single Family
2000462,213380.0,350000.0,0.6096,Single Family
160189,174940.0,219000.0,0.798812785,Condo
150025,55910.0,70000.0,0.798714286,Condo
180371,229390.0,252500.0,0.908475248,Single Family
130287,201950.0,349000.0,0.578653295,Single Family
170148,254210.0,328000.0,0.775,Single Family
20150,107140.0,248000.0,0.432016129,Single Family
191057,337660.0,460000.0,0.734,Single Family
140463,106710.0,179000.0,0.596145251,Single Family
190100,115500.0,230000.0,0.5022,Single Family
90225,736890.0,1260000.0,0.584833333,Single Family
200265,180390.0,409000.0,0.441,Two Family
90264,151200.0,270000.0,0.56,Single Family
100173,145380.0,240000.0,0.60575,Single Family
190162,275350.0,440000.0,0.6258,Single Family
80059,136850.0,185000.0,0.73972973,Two Family
90029,67290.0,109900.0,0.612283894,Condo
170037,112630.0,195000.0,0.577589744,Single Family
1501596,290770.0,537500.0,0.540967442,Single Family
190261,223790.0,265000.0,0.8445,Single Family
18079,24920.0,51000.0,0.4886,Condo
70079,175700.0,10000.0,17.57,Single Family
130963,194320.0,308000.0,0.630909091,Two Family
1800613,318800.0,450000.0,0.7084,Condo
80101,128300.0,87000.0,1.474712644,Single Family
101470,193200.0,185000.0,1.044324324,Two Family
